requested_dev_sms,requested_zc_sms,pattern,size_mb,iters,dev_sms,zc_sms,dev_solo_gbps,zc_solo_gbps,dev_co_gbps,zc_co_gbps,aggregate_gbps,solo_sum_gbps,aggregate_ratio_pct,device_preserve_ratio_pct,zc_preserve_ratio_pct
4,12,uniform,64,32,4,12,78.812984,216.245828,78.573897,234.859881,313.433778,295.058812,106.227560,99.696640,108.607820
4,12,strided,1,1,4,12,17.722012,12.805002,9.456854,12.060361,21.517215,30.527014,70.485815,53.362192,94.184761
4,12,strided,1,2,4,12,29.762034,22.223126,16.663107,11.994143,28.657251,51.985160,55.125829,55.987797,53.971450
4,12,strided,1,4,4,12,44.087453,44.582312,34.080084,42.254028,76.334112,88.669765,86.088095,77.301094,94.777561
4,12,strided,1,8,4,12,56.375054,74.388194,49.489144,82.312856,131.802000,130.763248,100.794377,87.785538,110.653118
4,12,strided,1,16,4,12,66.924691,97.578259,62.894433,104.923291,167.817724,164.502949,102.015024,93.977920,107.527325
4,12,strided,1,32,4,12,73.770650,114.510865,72.037373,117.020215,189.057588,188.281515,100.412188,97.650452,102.191364
4,12,strided,2,1,4,12,15.405737,12.725437,7.711025,10.889996,18.601021,28.131173,66.122450,50.052944,85.576602
4,12,strided,2,2,4,12,25.042416,21.984568,13.951251,18.949256,32.900507,47.026984,69.960913,55.710485,86.193442
4,12,strided,2,4,4,12,38.624428,44.711580,29.004646,49.017203,78.021849,83.336008,93.623215,75.094047,109.629773
4,12,strided,2,8,4,12,52.528605,73.275749,48.843673,80.736475,129.580148,125.804354,103.001322,92.984904,110.181712
4,12,strided,2,16,4,12,64.270671,97.487542,62.300281,104.108025,166.408307,161.758213,102.874719,96.934233,106.791107
4,12,strided,2,32,4,12,72.812721,111.402496,71.545852,114.823326,186.369178,184.215217,101.169263,98.260099,103.070694
4,12,strided,4,1,4,12,9.757463,12.950499,5.895381,9.576387,15.471767,22.707962,68.133668,60.419197,73.946082
4,12,strided,4,2,4,12,18.469950,21.878150,10.546084,15.827084,26.373168,40.348099,65.364090,57.098606,72.341969
4,12,strided,4,4,4,12,31.661817,45.705520,22.999123,45.474266,68.473390,77.367337,88.504261,72.639935,99.494036
4,12,strided,4,8,4,12,46.427981,74.775438,41.141601,75.405408,116.547009,121.203420,96.158185,88.613806,100.842482
4,12,strided,4,16,4,12,60.212814,99.669786,58.431138,99.349076,157.780214,159.882601,98.685044,97.041035,99.678227
4,12,strided,4,32,4,12,70.238702,113.417805,69.375499,113.474695,182.850195,183.656506,99.560968,98.771045,100.050160
4,12,strided,8,1,4,12,9.317694,13.105234,5.804911,9.756373,15.561285,22.422928,69.398986,62.299872,74.446387
4,12,strided,8,2,4,12,17.442544,21.930313,10.864496,24.184514,35.049010,39.372857,89.018202,62.287336,110.278925
4,12,strided,8,4,4,12,31.033057,46.004298,22.983495,45.428298,68.411793,77.037355,88.803403,74.061331,98.747942
4,12,strided,8,8,4,12,46.312125,77.317208,41.803415,76.736588,118.540003,123.629333,95.883396,90.264515,99.249042
4,12,strided,8,16,4,12,60.337544,100.114671,58.645190,101.321113,159.966303,160.452216,99.697160,97.195188,101.205060
4,12,strided,8,32,4,12,70.451062,114.028333,69.930707,113.776827,183.707533,184.479395,99.581600,99.261395,99.779435
4,12,strided,16,1,4,12,9.259440,13.088223,5.748646,9.694854,15.443500,22.347663,69.105660,62.084164,74.073112
4,12,strided,16,2,4,12,17.468114,22.282157,10.922439,24.457914,35.380353,39.750271,89.006571,62.527867,109.764571
4,12,strided,16,4,4,12,31.183488,46.986578,22.938245,46.090578,69.028823,78.170066,88.305955,73.558947,98.093072
4,12,strided,16,8,4,12,46.551135,77.871298,41.779266,76.702050,118.481316,124.422433,95.225043,89.749188,98.498487
4,12,strided,16,16,4,12,60.617026,100.576796,58.967978,101.531868,160.499846,161.193822,99.569477,97.279564,100.949594
4,12,strided,16,32,4,12,70.686746,114.578909,70.260468,114.102064,184.362533,185.265655,99.512526,99.396948,99.583829
4,12,strided,32,1,4,12,9.395590,13.225736,5.805040,9.885046,15.690086,22.621326,69.359711,61.784735,74.740989
4,12,strided,32,2,4,12,17.549683,22.336267,10.881464,24.737566,35.619031,39.885950,89.302200,62.003767,110.750674
4,12,strided,32,4,4,12,31.193230,47.027671,23.112805,46.351707,69.464513,78.220900,88.805565,74.095583,98.562626
4,12,strided,32,8,4,12,46.700151,77.053016,41.942202,77.044528,118.986730,123.753167,96.148432,89.811706,99.988984
4,12,strided,32,16,4,12,60.790758,102.006519,59.206044,101.928844,161.134888,162.797276,98.978860,97.393167,99.923853
4,12,strided,32,32,4,12,70.867385,115.029831,70.282249,114.308737,184.590986,185.897216,99.297337,99.174322,99.373124
4,12,strided,64,1,4,12,9.355854,13.250387,5.723840,9.800737,15.524577,22.606241,68.673855,61.179236,73.965667
4,12,strided,64,2,4,12,17.423271,22.334838,10.743992,24.718420,35.462412,39.758109,89.195420,61.664612,110.672035
4,12,strided,64,4,4,12,31.101633,47.063027,22.533303,46.360243,68.893545,78.164661,88.138994,72.450544,98.506716
4,12,strided,64,8,4,12,46.468620,77.120314,41.411932,76.905647,118.317579,123.588935,95.734768,89.118059,99.721646
4,12,strided,64,16,4,12,60.772369,101.526881,58.839246,101.657641,160.496886,162.299250,98.889481,96.819075,100.128794
4,12,strided,64,32,4,12,70.946126,114.795675,70.249434,114.019387,184.268821,185.741801,99.206975,99.017999,99.323766
4,12,scatter,1,1,4,12,10.268881,11.453338,5.994877,8.777927,14.772804,21.722219,68.007801,58.379070,76.640768
4,12,scatter,1,2,4,12,14.573271,16.608212,8.317807,12.499714,20.817520,31.181483,66.762445,57.075770,75.262249
4,12,scatter,1,4,4,12,23.892090,25.857565,11.903733,19.366431,31.270164,49.749654,62.855037,49.822904,74.896576
4,12,scatter,1,8,4,12,31.330703,38.859175,15.877892,33.670367,49.548259,70.189878,70.591744,50.678376,86.647149
4,12,scatter,1,16,4,12,36.805055,49.344752,21.000922,44.576536,65.577457,86.149808,76.120260,57.059884,90.336932
4,12,scatter,1,32,4,12,41.560682,57.601407,28.491591,57.105196,85.596786,99.162089,86.320072,68.554194,99.138543
4,12,scatter,2,1,4,12,8.797959,10.704998,5.228658,8.026454,13.255112,19.502958,67.964627,59.430351,74.978568
4,12,scatter,2,2,4,12,11.912388,14.545777,6.827378,10.978474,17.805851,26.458165,67.298135,57.313259,75.475334
4,12,scatter,2,4,4,12,15.662545,21.001763,8.927090,17.942289,26.869379,36.664308,73.284838,56.996423,85.432296
4,12,scatter,2,8,4,12,19.208910,29.534026,11.268952,25.913801,37.182752,48.742936,76.283367,58.665233,87.742189
4,12,scatter,2,16,4,12,28.907894,38.181407,15.561202,32.549454,48.110656,67.089301,71.711368,53.830287,85.249486
4,12,scatter,2,32,4,12,34.025895,44.425540,21.000080,45.097272,66.097353,78.451434,84.252574,61.717938,101.512042
4,12,scatter,4,1,4,12,8.491319,10.367980,4.875102,7.775985,12.651087,18.859299,67.081430,57.412782,75.000000
4,12,scatter,4,2,4,12,10.095664,13.134124,5.338547,11.958761,17.297307,23.229788,74.461753,52.879601,91.051069
4,12,scatter,4,4,4,12,13.002530,18.620827,7.066448,16.144192,23.210639,31.623357,73.397138,54.346711,86.699649
4,12,scatter,4,8,4,12,15.775414,24.859553,9.148521,23.779389,32.927910,40.634968,81.033435,57.992270,95.654934
4,12,scatter,4,16,4,12,23.461750,30.557812,13.191543,28.103203,41.294746,54.019562,76.444059,56.225743,91.967325
4,12,scatter,4,32,4,12,27.725619,35.104065,17.632906,41.198021,58.830927,62.829684,93.635561,63.597880,117.359688
4,12,scatter,8,1,4,12,8.187650,10.296712,4.759764,7.694276,12.454040,18.484362,67.376089,58.133453,74.725567
4,12,scatter,8,2,4,12,9.906993,12.468204,5.173401,11.541753,16.715154,22.375198,74.703940,52.219691,92.569487
4,12,scatter,8,4,4,12,12.679428,17.421679,6.997737,14.347703,21.345440,30.101107,70.912477,55.189695,82.355453
4,12,scatter,8,8,4,12,15.603577,24.121555,8.105562,18.955422,27.060984,39.725131,68.120566,51.946821,78.582920
4,12,scatter,8,16,4,12,22.879935,33.031739,12.062408,26.679670,38.742078,55.911674,69.291572,52.720463,80.769802
4,12,scatter,8,32,4,12,27.216300,32.835080,15.026615,29.565112,44.591727,60.051380,74.255957,55.211822,90.041237
4,12,scatter,16,1,4,12,8.181645,10.261043,4.717790,7.636115,12.353905,18.442688,66.985380,57.663096,74.418505
4,12,scatter,16,2,4,12,9.859578,12.283586,5.587191,9.227255,14.814446,22.143164,66.903022,56.667645,75.118578
4,12,scatter,16,4,4,12,12.598534,17.083489,6.899252,13.854805,20.754058,29.682022,69.921305,54.762344,81.100561
4,12,scatter,16,8,4,12,15.194057,22.802317,8.311099,19.717365,28.028464,37.996374,73.766153,54.699670,86.470880
4,12,scatter,16,16,4,12,22.041294,31.571609,12.126174,27.920719,40.046893,53.612903,74.696371,55.015706,88.436162
4,12,scatter,16,32,4,12,26.087469,32.498805,14.494392,29.807890,44.302282,58.586274,75.618876,55.560744,91.719958
4,12,scatter,32,1,4,12,8.024612,10.254922,4.656861,7.576525,12.233386,18.279533,66.923950,58.032222,73.881845
4,12,scatter,32,2,4,12,9.759688,12.062165,5.483897,8.938124,14.422021,21.821852,66.089811,56.189269,74.100496
4,12,scatter,32,4,4,12,12.573381,17.505954,6.653401,15.247172,21.900573,30.079335,72.809366,52.916562,87.097066
4,12,scatter,32,8,4,12,15.302485,24.485709,8.341935,21.370792,29.712727,39.788194,74.677245,54.513599,87.278633
4,12,scatter,32,16,4,12,23.078946,32.454360,11.924300,25.430981,37.355280,55.533306,67.266444,51.667436,78.359212
4,12,scatter,32,32,4,12,27.513805,39.486672,14.379838,32.209090,46.588928,67.000477,69.535218,52.264083,81.569522
4,12,scatter,64,1,4,12,7.984010,10.173781,2.026610,2.454977,4.481587,18.157792,24.681343,25.383355,24.130430
4,12,scatter,64,2,4,12,9.491437,12.052841,2.291837,4.054293,6.346130,21.544277,29.456220,24.146361,33.637657
4,12,scatter,64,4,4,12,12.290209,17.545352,2.668266,4.643676,7.311941,29.835561,24.507471,21.710499,26.466700
4,12,scatter,64,8,4,12,15.073029,25.115968,3.468727,6.444575,9.913302,40.188997,24.666708,23.012806,25.659276
4,12,scatter,64,16,4,12,23.349246,35.623972,3.950829,6.525338,10.476167,58.973218,17.764280,16.920587,18.317267
4,12,scatter,64,32,4,12,27.992982,42.570339,4.297101,7.159949,11.457050,70.563321,16.236552,15.350636,16.819103
2,14,uniform,1,1,4,12,22.080862,30.062384,13.479227,26.947370,40.426597,52.143247,77.529880,61.044841,89.638165
2,14,uniform,1,2,4,12,32.784391,48.294769,23.625091,61.401625,85.026716,81.079160,104.868768,72.062009,127.139288
2,14,uniform,1,4,4,12,48.383907,81.971234,39.408299,113.496288,152.904587,130.355142,117.298470,81.449187,138.458678
2,14,uniform,1,8,4,12,64.329815,129.774256,59.028146,166.018996,225.047142,194.104071,115.941485,91.758613,127.929067
2,14,uniform,1,16,4,12,74.515065,167.772158,72.126563,199.365891,271.492454,242.287223,112.053971,96.794605,118.831333
2,14,uniform,1,32,4,12,80.062302,200.454215,77.972636,219.716699,297.689335,280.516517,106.121856,97.389949,109.609419
2,14,uniform,2,1,4,12,12.395688,32.062623,11.717504,66.153431,77.870935,44.458310,175.154958,94.528875,206.325700
2,14,uniform,2,2,4,12,21.281377,50.763747,20.693401,98.639376,119.332778,72.045124,165.636162,97.237138,194.310669
2,14,uniform,2,4,4,12,35.631916,87.206917,34.882767,137.593948,172.476715,122.838833,140.408950,97.897535,157.778709
2,14,uniform,2,8,4,12,52.942342,135.790726,52.644642,188.605731,241.250373,188.733068,127.826234,99.437690,138.894413
2,14,uniform,2,16,4,12,68.903667,176.527944,68.867464,213.015386,281.882849,245.431611,114.851892,99.947458,120.669499
2,14,uniform,2,32,4,12,77.471442,207.679935,77.471442,226.604058,304.075500,285.151378,106.636518,100.000000,109.112157
2,14,uniform,4,1,4,12,12.912226,33.258564,12.170103,68.361613,80.531716,46.170790,174.421352,94.252555,205.545895
2,14,uniform,4,2,4,12,21.801729,52.491792,20.752374,102.144639,122.897014,74.293521,165.420903,95.186827,194.591641
2,14,uniform,4,4,4,12,36.245283,90.628867,35.721741,144.114347,179.836088,126.874150,141.743679,98.555558,159.015942
2,14,uniform,4,8,4,12,54.011331,140.446825,53.597217,193.743367,247.340584,194.458156,127.194759,99.233282,137.947844
2,14,uniform,4,16,4,12,69.763217,180.976186,69.628872,218.774546,288.403418,250.739403,115.021179,99.807428,120.885820
2,14,uniform,4,32,4,12,78.165900,211.353192,78.126587,230.685880,308.812467,289.519092,106.663939,99.949706,109.147100
2,14,uniform,8,1,4,12,12.938993,34.592769,12.128435,71.344644,83.473079,47.531761,175.615371,93.735544,206.241496
2,14,uniform,8,2,4,12,22.038167,53.723540,21.153439,104.556474,125.709912,75.761707,165.928036,95.985472,194.619480
2,14,uniform,8,4,4,12,36.750876,92.540461,35.895386,147.686756,183.582141,129.291337,141.991061,97.672191,159.591549
2,14,uniform,8,8,4,12,54.402243,142.818850,53.851835,196.236548,250.088383,197.221093,126.806103,98.988261,137.402415
2,14,uniform,8,16,4,12,70.145899,182.790202,70.034631,221.815784,291.850415,252.936102,115.385037,99.841375,121.349931
2,14,uniform,8,32,4,12,78.500919,213.984179,78.490636,232.302471,310.793108,292.485099,106.259467,99.986901,108.560582
2,14,uniform,16,1,4,12,13.087895,35.187114,12.169254,72.086899,84.256154,48.275010,174.533686,92.980989,204.867323
2,14,uniform,16,2,4,12,22.172375,54.389545,21.231393,105.647845,126.879238,76.561920,165.721077,95.756059,194.242930
2,14,uniform,16,4,4,12,36.964642,93.924756,36.102395,148.835525,184.937920,130.889398,141.293277,97.667373,158.462509
2,14,uniform,16,8,4,12,54.584196,144.531494,53.973798,198.311354,252.285152,199.115690,126.702799,98.881732,137.209786
2,14,uniform,16,16,4,12,70.433909,184.474487,70.219887,223.148758,293.368645,254.908396,115.087871,99.696138,120.964564
2,14,uniform,16,32,4,12,78.670245,215.592806,78.647379,234.321041,312.968420,294.263051,106.356683,99.970934,108.686855
2,14,uniform,32,1,4,12,13.103105,35.546154,12.212483,72.634511,84.846995,48.649259,174.405523,93.202973,204.338593
2,14,uniform,32,2,4,12,22.217241,54.738777,21.243436,106.491173,127.734609,76.956018,165.983912,95.616897,194.544303
2,14,uniform,32,4,4,12,36.942828,94.167259,36.093696,149.619166,185.712863,131.110086,141.646511,97.701499,158.886611
2,14,uniform,32,8,4,12,54.517501,144.087118,53.825230,198.724771,252.550001,198.604619,127.162199,98.730185,137.919874
2,14,uniform,32,16,4,12,70.427996,185.213745,70.328503,223.844029,294.172532,255.641741,115.072183,99.858731,120.857137
2,14,uniform,32,32,4,12,78.757765,215.882691,78.732079,234.870356,313.602435,294.640456,106.435633,99.967386,108.795363
2,14,uniform,64,1,4,12,13.123276,35.646450,11.288120,69.235787,80.523907,48.769726,165.110434,86.016021,194.229121
2,14,uniform,64,2,4,12,22.234201,54.794556,20.047912,104.475224,124.523137,77.028757,161.657986,90.167003,190.667161
2,14,uniform,64,4,4,12,37.040212,94.550422,34.777918,144.302762,179.080680,131.590634,136.089230,93.892331,152.619902
2,14,uniform,64,8,4,12,54.735025,145.238418,53.615206,196.069690,249.684896,199.973443,124.859027,97.954108,134.998503
2,14,uniform,64,16,4,12,70.547640,185.808606,69.563770,223.319614,292.883384,256.356245,114.248585,98.605382,120.187982
2,14,uniform,64,32,4,12,78.807898,216.334351,78.570125,234.777729,313.347854,295.142249,106.168417,99.698288,108.525404
2,14,strided,1,1,4,12,19.645084,12.641976,9.269590,11.489481,20.759071,32.287059,64.295328,47.185292,90.883587
2,14,strided,1,2,4,12,29.441151,22.080862,17.017917,12.136296,29.154213,51.522013,56.585936,57.803167,54.962962
2,14,strided,1,4,4,12,44.356008,44.491513,33.694601,42.764110,76.458711,88.847521,86.056100,75.964007,96.117456
2,14,strided,1,8,4,12,57.000219,74.240723,51.511890,77.963358,129.475247,131.240942,98.654616,90.371389,105.014276
2,14,strided,1,16,4,12,67.070230,100.207955,62.781463,106.174162,168.955625,167.278185,101.002785,93.605558,105.953826
2,14,strided,1,32,4,12,73.734339,114.261302,71.487320,117.112224,188.599544,187.995641,100.321232,96.952547,102.495090
2,14,strided,2,1,4,12,15.402115,12.800000,7.694728,10.962864,18.657592,28.202115,66.156712,49.958907,85.647373
2,14,strided,2,2,4,12,25.071154,21.969830,14.075601,18.660592,32.736194,47.040984,69.590793,56.142613,84.937355
2,14,strided,2,4,4,12,38.767230,45.088407,29.394930,49.297427,78.692357,83.855637,93.842656,75.824170,109.335038
2,14,strided,2,8,4,12,52.734662,71.702409,48.657820,80.601072,129.258892,124.437071,103.874907,92.269141,112.410550
2,14,strided,2,16,4,12,64.396979,99.428791,63.136802,106.458737,169.595540,163.825769,103.521894,98.043112,107.070333
2,14,strided,2,32,4,12,72.701659,111.610010,71.646068,114.679811,186.325879,184.311669,101.092828,98.548052,102.750471
2,14,strided,4,1,4,12,10.613117,12.895710,5.985296,9.635522,15.620818,23.508827,66.446606,56.395272,74.718813
2,14,strided,4,2,4,12,18.075156,21.955110,10.448563,15.702887,26.151451,40.030266,65.329195,57.806212,71.522701
2,14,strided,4,4,4,12,32.315581,45.685605,23.220161,45.974043,69.194204,78.001186,88.709169,71.854383,100.631354
2,14,strided,4,8,4,12,46.640690,74.499184,41.279269,76.010886,117.290155,121.139874,96.822088,88.504843,102.029153
2,14,strided,4,16,4,12,60.304581,99.414647,58.221877,99.741624,157.963502,159.719228,98.900742,96.546360,100.328903
2,14,strided,4,32,4,12,70.127134,113.430077,69.419134,113.316219,182.735352,183.557211,99.552260,98.990404,99.899623
2,14,strided,8,1,4,12,9.249638,13.064088,5.786715,9.738252,15.524967,22.313726,69.575861,62.561533,74.542147
2,14,strided,8,2,4,12,17.381249,21.957867,10.838443,24.228474,35.066917,39.339116,89.140074,62.357101,110.340745
2,14,strided,8,4,4,12,30.873159,45.998246,22.910680,45.698876,68.609556,76.871406,89.252376,74.209055,99.349170
2,14,strided,8,8,4,12,46.305992,76.033358,41.727725,76.300198,118.027924,122.339349,96.475847,90.113015,100.350952
2,14,strided,8,16,4,12,60.444498,99.719548,58.694429,100.137287,158.831717,160.164046,99.168147,97.104669,100.418915
2,14,strided,8,32,4,12,70.411444,114.045381,69.873624,113.622247,183.495871,184.456825,99.479036,99.236175,99.628978
2,14,strided,16,1,4,12,9.335613,13.188308,5.789016,9.860783,15.649799,22.523921,69.480794,62.010024,74.769130
2,14,strided,16,2,4,12,17.423126,22.309179,10.861795,24.594062,35.455858,39.732305,89.236851,62.341254,110.241898
2,14,strided,16,4,4,12,31.151527,46.540290,23.038031,46.244383,69.282414,77.691817,89.175948,73.954742,99.364191
2,14,strided,16,8,4,12,46.506748,77.623425,41.969481,77.278637,119.248118,124.130173,96.066988,90.243852,99.555821
2,14,strided,16,16,4,12,60.688941,100.931368,59.028975,101.760317,160.789293,161.620309,99.485821,97.264797,100.821300
2,14,strided,16,32,4,12,70.805178,114.463995,70.251643,114.097766,184.349410,185.269174,99.503553,99.218228,99.680049
2,14,strided,32,1,4,12,9.383230,13.227571,5.809607,9.892320,15.701927,22.610801,69.444363,61.914786,74.785613
2,14,strided,32,2,4,12,17.613653,22.389682,10.801766,24.731926,35.533692,40.003335,88.826824,61.326096,110.461267
2,14,strided,32,4,4,12,31.240858,46.962903,23.116755,46.331565,69.448321,78.203761,88.804323,73.995264,98.655667
2,14,strided,32,8,4,12,46.628246,76.824384,41.909931,77.166645,119.076576,123.452630,96.455277,89.880994,100.445511
2,14,strided,32,16,4,12,60.785690,101.488810,59.200191,101.679555,160.879746,162.274500,99.140497,97.391658,100.187947
2,14,strided,32,32,4,12,70.735619,113.739591,70.210630,112.460831,182.671461,184.475210,99.022227,99.257815,98.875713
2,14,strided,64,1,4,12,9.339438,13.252732,5.681922,9.750749,15.432671,22.592169,68.309824,60.837950,73.575388
2,14,strided,64,2,4,12,17.457500,22.366162,10.698036,24.805645,35.503681,39.823663,89.152224,61.280457,110.907023
2,14,strided,64,4,4,12,31.104053,47.044550,22.697371,46.580604,69.277975,78.148603,88.649025,72.972390,99.013816
2,14,strided,64,8,4,12,46.483423,76.510817,41.381187,76.581610,117.962797,122.994241,95.909204,89.023535,100.092526
2,14,strided,64,16,4,12,60.713761,101.301900,58.790376,101.504019,160.294396,162.015661,98.937593,96.832045,100.199522
2,14,strided,64,32,4,12,70.828345,114.810799,70.219151,114.180550,184.399701,185.639144,99.332338,99.139901,99.451055
2,14,scatter,1,1,4,12,10.719006,11.611623,5.839957,8.841878,14.681835,22.330628,65.747523,54.482266,76.146790
2,14,scatter,1,2,4,12,16.557858,16.404506,8.122955,12.757641,20.880596,32.962364,63.346780,49.058006,77.769128
2,14,scatter,1,4,4,12,24.102979,25.283951,11.323715,19.838354,31.162068,49.386930,63.097804,46.980560,78.462238
2,14,scatter,1,8,4,12,31.323218,39.050200,15.302317,33.250126,48.552443,70.373418,68.992588,48.852953,85.147132
2,14,scatter,1,16,4,12,37.808322,50.238404,23.891001,45.899681,69.790682,88.046726,79.265505,63.189794,91.363732
2,14,scatter,1,32,4,12,41.287395,59.608665,27.460416,58.269985,85.730401,100.896060,84.969028,66.510411,97.754219
2,14,scatter,2,1,4,12,8.724175,10.682315,5.200857,8.070936,13.271793,19.406489,68.388425,59.614315,75.554183
2,14,scatter,2,2,4,12,11.951490,14.459128,6.771297,10.891807,17.663104,26.410618,66.878798,56.656510,75.328240
2,14,scatter,2,4,4,12,15.613102,21.368112,8.921621,17.606791,26.528412,36.981214,71.734833,57.141887,82.397505
2,14,scatter,2,8,4,12,18.986312,29.477567,11.353140,26.238890,37.592030,48.463879,77.567110,59.796449,89.013078
2,14,scatter,2,16,4,12,29.500787,37.502717,14.807259,30.431612,45.238871,67.003505,67.517171,50.192759,81.145084
2,14,scatter,2,32,4,12,33.974631,44.213862,20.854733,45.007310,65.862043,78.188494,84.234955,61.383251,101.794566
2,14,scatter,4,1,4,12,8.405823,10.396764,4.843755,7.686606,12.530360,18.802587,66.641681,57.623798,73.932674
2,14,scatter,4,2,4,12,10.120609,12.870385,5.412843,12.372286,17.785129,22.990993,77.356941,53.483377,96.129883
2,14,scatter,4,4,4,12,12.998016,18.673885,7.094176,16.266407,23.360584,31.671901,73.758072,54.578915,87.107785
2,14,scatter,4,8,4,12,15.920804,25.004793,8.993781,23.045158,32.038939,40.925597,78.285820,56.490748,92.162963
2,14,scatter,4,16,4,12,23.711636,32.474714,13.694613,30.418515,44.113129,56.186351,78.512180,57.754823,93.668307
2,14,scatter,4,32,4,12,27.756076,41.617591,16.464781,41.616488,58.081269,69.373667,83.722357,59.319555,99.997351
2,14,scatter,8,1,4,12,8.129000,10.303187,4.740655,7.679400,12.420055,18.432187,67.382427,58.317816,74.534216
2,14,scatter,8,2,4,12,9.901941,12.488102,5.186862,11.546159,16.733021,22.390043,74.734206,52.382273,92.457277
2,14,scatter,8,4,4,12,12.701699,17.530026,6.695460,15.266226,21.961687,30.231724,72.644505,52.713108,87.086161
2,14,scatter,8,8,4,12,15.422162,23.196532,8.365653,19.706741,28.072394,38.618694,72.691203,54.244358,84.955547
2,14,scatter,8,16,4,12,23.490789,29.582768,13.341977,28.052243,41.394221,53.073557,77.994058,56.796633,94.826298
2,14,scatter,8,32,4,12,27.067361,33.357356,16.635680,36.194790,52.830470,60.424717,87.431885,61.460296,108.506169
2,14,scatter,16,1,4,12,8.098113,10.255022,4.715159,7.673218,12.388377,18.353134,67.500064,58.225409,74.824007
2,14,scatter,16,2,4,12,9.908117,12.226153,5.513221,8.967937,14.481157,22.134270,65.424147,55.643478,73.350435
2,14,scatter,16,4,4,12,12.602244,17.204437,6.891205,13.875045,20.766250,29.806681,69.669782,54.682362,80.648062
2,14,scatter,16,8,4,12,15.183495,22.811371,8.053162,19.044416,27.097578,37.994866,71.319052,53.038918,83.486507
2,14,scatter,16,16,4,12,22.403736,28.489364,12.166007,24.716168,36.882175,50.893100,72.469893,54.303475,86.755772
2,14,scatter,16,32,4,12,26.156732,37.390135,13.912679,31.695187,45.607866,63.546868,71.770439,53.189668,84.768847
2,14,scatter,32,1,4,12,8.107317,10.261043,4.669220,7.562482,12.231702,18.368360,66.591149,57.592663,73.700911
2,14,scatter,32,2,4,12,9.742052,11.101857,5.534551,9.135887,14.670438,20.843909,70.382374,56.810938,82.291519
2,14,scatter,32,4,4,12,12.577982,17.606999,6.632852,15.512703,22.145555,30.184981,73.366140,52.733836,88.105321
2,14,scatter,32,8,4,12,15.291800,24.304308,8.050765,20.335793,28.386558,39.596109,71.690271,52.647596,83.671554
2,14,scatter,32,16,4,12,23.029146,32.484646,11.460035,24.827258,36.287293,55.513792,65.366266,49.763178,76.427670
2,14,scatter,32,32,4,12,27.447185,40.898843,13.492609,30.146364,43.638973,68.346028,63.850050,49.158442,73.709578
2,14,scatter,64,1,4,12,8.039193,10.178027,2.014120,2.434673,4.448793,18.217220,24.420812,25.053759,23.920874
2,14,scatter,64,2,4,12,9.473194,12.067544,2.281204,4.028914,6.310118,21.540737,29.293883,24.080623,33.386366
2,14,scatter,64,4,4,12,12.286914,17.557360,2.701381,4.709861,7.411242,29.844274,24.833046,21.985841,26.825564
2,14,scatter,64,8,4,12,15.082582,25.082213,3.405476,6.319256,9.724732,40.164795,24.212079,22.578865,25.194172
2,14,scatter,64,16,4,12,23.458207,33.965103,4.104317,6.542032,10.646350,57.423310,18.540119,17.496297,19.261041
2,14,scatter,64,32,4,12,27.986455,44.088178,4.308885,7.323763,11.632649,72.074633,16.139727,15.396324,16.611626
